adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,mois_sortie,annee_sortie,titre_normalise,nom_du_realisateur
False,/l08JyZrIauqfsKXgUIpCqsNqBkd.jpg,,3000000.0,Horror,,209901.0,tt1662293,en,Nothing Left to Fear,"Wendy, her husband Dan and their kids have just moved to the small town of Stull, Kansas, where Dan is the new pastor. But in this sleepy community of friendly neighbors, a horrific series of occurrences awaits them: Their teenage daughter is being tormented by grisly visions. Her younger sister has been marked for a depraved ritual. And deep within the heartland darkness, one of The Seven Gates of Hell demands the blood of the innocent to unleash the creatures of the damned.",14.846,/65aDPoEpgFvnAK1bgZysjxgSgyG.jpg,"Upload Films, Anchor Bay Films, Slasher Films, Movie Package Company (MPC), Midlife Crisis Productions, SlashFiction, Prime Focus",United States of America,2013-09-26,1675381.0,100.0,English,Released,Let Us Prey.,Nothing Left to Fear,False,5.1,157.0,9.0,2013.0,nothinglefttofear,['Anthony Leonardi III']
False,/r2GAjd4rNOHJh6i6Y0FntmYuPQW.jpg,James Bond Collection,250000000.0,"Action, Adventure, Thriller",https://www.007.com/no-time-to-die/,370172.0,tt2382320,en,No Time to Die,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",133.23,/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,"EON Productions, Metro-Goldwyn-Mayer, Universal Pictures","United Kingdom, United States of America",2021-09-29,774153007.0,163.0,"English, Français, Italiano, Pусский, Español",Released,The mission that changes everything begins…,No Time to Die,False,7.4,5638.0,9.0,2021.0,notimetodie,['Cary Joji Fukunaga']
False,/iK2SHkEQ3iNmjuyM4mmuKV9eG40.jpg,,0.0,Thriller,,256347.0,tt2226495,en,Not Safe for Work,"Tom, a legal firm assistant, spots a suspicious man outside the court and follows him. Later, he gets trapped in a building with the same man who turns out to be a hitman.",7.942,/jSSMXBKwoTXGVOiy2WsGOUlOzv6.jpg,Blumhouse Productions,United States of America,2014-05-09,0.0,74.0,English,Released,"No Protection, No Help, No Escape",Not Safe for Work,False,5.4,116.0,5.0,2014.0,notsafeforwork,['Joe Johnston']
False,/2v6hzV33XZn1S4U40E4ZTYwP1eZ.jpg,,0.0,"Crime, Drama, Mystery, Thriller",,317091.0,tt3266284,en,November Criminals,"When Addison investigates the murder of his friend Kevin with the help of Phoebe, they discover that the truth is darker than they had ever imagined.",23.526,/m2JxGgarPvtemudLZ1CB6gLJeUb.jpg,"Black Bicycle Entertainment, Lotus Entertainment",United States of America,2017-11-07,0.0,86.0,English,Released,,November Criminals,False,5.3,574.0,11.0,2017.0,novembercriminals,['Sacha Gervasi']
False,/jSHqYTHCOasL7LgOCopUZi2dfxj.jpg,,0.0,"TV Movie, Drama",,279973.0,tt3034594,en,Nowhere Safe,"After two girls cruelly impersonate her online in a ""reverse cyber bullying"" plot, Ashley's reputation is ruined and she and her mother flee a growing threat to their lives. Starting over at a new school, romantic interests and the poignant lessons from an eccentric history teacher draw them out of seclusion until they realize confronting a hurtful past is essential to ensure a brighter future.",12.209,/f1bWiFnw0D4aMGN8Fu9ldvHWEqN.jpg,"Gradual Elevate Media, Silver Peak Productions, Candlelight Media Group, SunWorld Pictures",United States of America,2014-10-05,0.0,93.0,English,Released,,Nowhere Safe,False,6.4,53.0,10.0,2014.0,nowheresafe,['Brian Brough']
False,/xEY0MV2jSQBz9iOJfCFvLTiPGMA.jpg,Now You See Me Collection,75000000.0,"Thriller, Crime",,75656.0,tt1670345,en,Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,56.306,/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg,"Summit Entertainment, K/O Paper Products, SOIXAN7E QUIN5E, See Me Louisiana",United States of America,2013-05-29,351723989.0,116.0,"Français, English",Released,4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.,Now You See Me,False,7.344,14848.0,5.0,2013.0,nowyouseeme,['Louis Leterrier']
False,/qWE206uqSbEXLVATvbB6fUIX8WE.jpg,Now You See Me Collection,90000000.0,"Crime, Thriller, Action, Mystery",http://nowyouseeme.movie,291805.0,tt3110958,en,Now You See Me 2,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",66.156,/A81kDB6a1K86YLlcOtZB27jriJh.jpg,"Summit Entertainment, Lionsgate, K/O Paper Products, TIK Films","Hong Kong, United States of America",2016-06-02,334901337.0,129.0,"广州话 / 廣州話, 普通话, English",Released,You haven't seen anything yet.,Now You See Me 2,False,6.828,10257.0,6.0,2016.0,nowyouseeme2,['Jon M. Chu']
False,/1GHfUGs8vatMrSZzs1T2I9FTrvv.jpg,,0.0,"Thriller, Action, Comedy",http://www.nudenunswithbigguns.com/,52208.0,tt1352388,en,Nude Nuns with Big Guns,"Upon taking her vows to become a nun, Sister Sarah is abused, brainwashed and also drugged into submission by the corrupt clergy. On the verge of her own death from a lethal dose of drugs, Sister Sarah receives a message from God telling her to take vengeance on all those who did wrong to her. Armed with God's will and an arsenal of big guns, she dispenses Judgment Day on her former tormentors. When the church hires the merciless motorcycle gang ""Los Muertos"" to track down and to kill her they soon realize that this sister is one bad mother.",15.669,/5EEtzqJeNZKbh0PTEBQmc8QotJs.jpg,"Freak Show Entertainment, Camelot Entertainment Group, Darknight Pictures",United States of America,2010-09-24,0.0,90.0,English,Released,This sister is one bad mother!,Nude Nuns with Big Guns,False,4.4,127.0,9.0,2010.0,nudenunswithbigguns,['Joseph Guzman']
False,/80yOftetS775FT8uFc5taqkeznQ.jpg,,10000000.0,"Horror, Thriller",http://nurse3dmovie.com,78383.0,tt1913166,en,Nurse 3-D,"Abby Russell, a beautiful, dedicated nurse with a sinister side, has a secret life in which she targets and punishes dishonest men.",21.546,/3FSl2sSRsNuOVOJgX6HsmnM3gAo.jpg,Lionsgate,United States of America,2013-09-28,0.0,84.0,English,Released,Your pain is her pleasure.,Nurse 3-D,False,5.3,420.0,9.0,2013.0,nurse3d,['Douglas Aarniokoski']
False,/qMUntRvpxOIraTdb2T2b99fZzdx.jpg,,2940000.0,Thriller,,592371.0,tt11317654,et,O2,A historical spy-thriller set in 1939 about an Estonian intelligence agent tasked with uncovering the Soviet double agent in their ranks.,4.722,/oqpRzkTQrL9AaB4WRT32OEQ9nAZ.jpg,"Solar Films, Taska Film, Nafta, INSCRIPT, Film Angels Studio","Estonia, Finland, Latvia, Lithuania",2020-10-06,0.0,100.0,"Eesti, suomi, Deutsch, Pусский",Released,"At the start of World War II, one man's courage would save a nation.",Dawn of War,False,6.6,10.0,10.0,2020.0,o2,['Margus Paju']
False,/6BsBDNhwNigNovi6RrHrrVR2nze.jpg,,0.0,"Thriller, Science Fiction",,703701.0,,kn,O2,Upcoming Kannada Medical Thriller by PRK Productions,0.6,/yDbBVxxhlwLgoVACVjthfJZtJcq.jpg,,,,0.0,0.0,,Planned,,O2,False,0.0,0.0,,,o2,"['Prashanth Raj', 'Raaghav Nayak']"
False,,,0.0,,,892737.0,,it,Oblivion,,1.4,/1oJJQ0Uev4rel2vzOoNGTPh69ie.jpg,,Italy,2021-11-25,0.0,0.0,Italiano,Released,,Oblivion,False,0.0,0.0,11.0,2021.0,oblivion,['Kiana Tajammol']
False,/19AqfWi8S99tDmp7hskCeDQuwLU.jpg,,120000000.0,"Action, Science Fiction, Adventure, Mystery",https://www.uphe.com/movies/oblivion,75612.0,tt1483013,en,Oblivion,"Jack Harper is one of the last few drone repairmen stationed on Earth. Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete. His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft. Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.",36.63,/eO3r38fwnhb58M1YgcjQBd3VNcp.jpg,"Universal Pictures, Relativity Media, Monolith Pictures (III), Chernin Entertainment, Radical Studios",United States of America,2013-04-10,286168572.0,124.0,English,Released,Earth is a memory worth fighting for,Oblivion,False,6.624,10134.0,4.0,2013.0,oblivion,['Joseph Kosinski']
False,,,0.0,,,790103.0,,en,Oblivion,"When life ends, where do it's memories go?  Must we look to History and Nature to find them?  Or do they remain in our stead?",0.6,,,,,0.0,7.0,,Released,,Oblivion,False,0.0,0.0,,,oblivion,['Yoshiko Sienkiewicz']
False,,,0.0,,,994452.0,tt3063490,es,Oblivion,,0.6,/bFiqswUZiKpogx6tbCs7wYLas2D.jpg,,,,0.0,0.0,,Released,,Oblivion,False,0.0,0.0,,,oblivion,"[""Xiao'ou Olivia Zhang""]"
False,,,0.0,,,1133607.0,tt1876409,en,Oblivion,"This film allows you to journey through the mind of a Serial Killer with an odd case of Amnesia. Follow Gaige as he journeys to the depths of his soul to gain the truth. Can he keep the people he loves safe from harm or will he eventually succumb? At 25, Gaige Tandum (Neil Willoughby) is living the life that most guys his age can only dream of. Owner of Breath Nightclub, Gaige knows all the right people and dates only the hottest girls. Life is good for Gaige, or at least he thought so. After falling victim to an attack, he slowly begins to realize a terrifying dark side to his life. Secrets unravel including past loves and enemies leaving Gaige wondering where he really belongs.",0.6,,,,,0.0,0.0,,Released,,Oblivion,False,0.0,0.0,,,oblivion,
False,/eqprZ4kt2CuUXAW1H2By4kbpM3m.jpg,,0.0,"Comedy, Romance",https://obviouschildmovie.tumblr.com/,248774.0,tt2910274,en,Obvious Child,"An immature, newly unemployed comic must navigate the murky waters of adulthood after her fling with a graduate student results in an unplanned pregnancy.",11.701,/jo1nr5BkhBKaoeaKj1YRvtgDoPx.jpg,"Sundial Pictures, Votiv Films, Rooks Nest Entertainment",United States of America,2014-06-06,3123963.0,85.0,English,Released,,Obvious Child,False,6.5,403.0,6.0,2014.0,obviouschild,['Gillian Robespierre']
False,/1kWhRKX50SiDeAkdBqqWQ6ESwG3.jpg,,5000000.0,Horror,,157547.0,tt2388715,en,Oculus,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,29.068,/atNwYYkEQcqpZomijPu3ttNygZ1.jpg,"MICA Entertainment, Intrepid Pictures, Blumhouse Productions, WWE Studios, Lasser Productions",United States of America,2013-09-08,44459951.0,104.0,English,Released,You see what it wants you to see.,Oculus,False,6.4,2759.0,9.0,2013.0,oculus,['Mike Flanagan']
False,,,0.0,Horror,,385938.0,tt3209680,nl,Oculus,"Mieke is being harassed by an inexplicable phenomenon. She is having nightmares and her children are acting strange. For no apparent reason her mother appears, after a long period without any contact. She tries to warn Mieke for impending doom. Has it something to do with the doll that one of her sons got for his birthday? Mieke makes a discovery, a very dark one. Something that will turn her life upside down.",1.37,/As3eTQXFBZZe2Gzf9ZzjFVULIIL.jpg,,Belgium,2013-01-18,0.0,14.0,Nederlands,Released,,Oculus,False,6.8,5.0,1.0,2013.0,oculus,['Gianni Carella']
False,/mLTmFeC2H8YwTjjoKZWd18zbiFx.jpg,,27000000.0,"Mystery, Thriller",,179826.0,tt1767354,en,Odd Thomas,"In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces.",26.528,/skBMhQjHLTU1rp4gutxHp0JuY1C.jpg,"Future Films, Fusion Films, The Sommers Company",United States of America,2013-01-29,0.0,100.0,English,Released,"I might see dead people... But then, by God, I do something about it.",Odd Thomas,False,6.933,1216.0,1.0,2013.0,oddthomas,['Stephen Sommers']
False,/zMFVkld5BaBKgvGneRHcHGYyNog.jpg,,0.0,"Comedy, Drama, Romance",,501989.0,tt3009772,en,Ode to Joy,"Charlie suffers from a serious disease that causes acute narcolepsy whenever he is happy. Although he develops a variety of techniques to deny himself pleasure and deal with his sleep issues, they’re put to the test when he falls in love.",16.888,/tpYPids0rVYTrtEjKPeXWZNwBk3.jpg,"Mosaic, Columbia Pictures",United States of America,2019-09-08,0.0,97.0,English,Released,He's never been happier. And that's the problem.,Ode to Joy,False,6.2,102.0,9.0,2019.0,odetojoy,['Jason Winer']
False,,,7.0,Documentary,http://www.koshkinland.com/films/,521203.0,tt7473368,en,Ode to Joy,The elderly residents of a Houston retirement home make the best of their remaining days by playing in a kazoo band.,0.6,/2cHjrYd2WJIIBuabJTVVeY4gpOr.jpg,,United States of America,2018-04-08,0.0,12.0,English,Released,,Ode to Joy,False,6.0,1.0,4.0,2018.0,odetojoy,['Michael Koshkin']
False,,,0.0,"Documentary, Animation, History",,1121852.0,,en,Ode to Joy,"An introduction to the life and work of Joy Batchelor on the hundredth anniversary of her birth. Joy was a director, animator, producer and designer and one half of the Halas & Batchelor Cartoons Studio, which made the UKs first animated feature film, Animal Farm, in 1954. Although a crucial figure in British animation, she has for years been unfairly passed over for recognition. This short film made in her honour seeks to redress that balance and to introduce Joy's work to a wider audience. The film was produced by her daughter, Vivien Halas.",0.6,,Halas and Batchelor Cartoon Films,United Kingdom,2014-01-01,0.0,4.0,English,Released,,Ode to Joy,False,0.0,0.0,1.0,2014.0,odetojoy,['Martin Pickles']
False,,,0.0,,,809885.0,,en,Ode to Joy,Photographer and Director Robert Ascroft envisions the inner struggle of working with an Anger Management Therapist. Realized through the eyes of two time Academy Award winner Christoph Waltz.,0.668,,"Gruppe Weimar Filmproduktion, Vision On, Alfanso's",,2013-03-29,0.0,2.0,English,Released,,Ode to Joy,False,0.0,0.0,3.0,2013.0,odetojoy,['Robert Ascroft']
False,/1uDvPjKthACQKeQBvkiJ3aSvtdh.jpg,,45000000.0,Comedy,,384682.0,tt1711525,en,Office Christmas Party,"When Carol Vanstone, CEO of the technology company Zenotek, expresses her intention to close the Chicago branch, run by her brother Clay, he and his co-workers organize a Christmas party in an effort to impress a potential client and save their jobs. But the party gets out of control…",42.427,/7r3w3cPTbNEIr1imb8zXyeIJCJe.jpg,"Bluegrass Films, Entertainment 360",United States of America,2016-11-25,114501299.0,105.0,"English, Pусский",Released,Party like your job depends on it,Office Christmas Party,False,5.664,1936.0,11.0,2016.0,officechristmasparty,"['Josh Gordon', 'Will Speck']"
False,,,0.0,"Thriller, Action",,816511.0,tt11560224,en,Officer Down,"A young British police officer, trapped during civil unrest, must overcome his fears and bias, to save an enemy that could be his only hope.",0.6,/hroXAfshxb8q1NF1bE8JxxQc3A6.jpg,,United Kingdom,2020-03-05,0.0,18.0,English,Released,,Officer Down,False,0.0,0.0,3.0,2020.0,officerdown,['Simon Pearce']
False,/lXV99D0vbh6h13sL5L18tKrpjLo.jpg,,12000000.0,"Crime, Drama",,100544.0,tt1925479,en,Officer Down,"When a cop's crooked past comes back to get him, can he do the right thing, or will he succumb to the threats of his dangerous connections?",10.879,/wfkjerAp6Q4Sb05ZyDKkTabx2l2.jpg,Jeff Most Productions,United States of America,2013-01-22,0.0,98.0,English,Released,"Once a bad cop, always a bad cop.",Officer Down,False,5.3,104.0,1.0,2013.0,officerdown,['Brian A. Miller']
False,,,0.0,Drama,,158788.0,tt2301039,en,Officer Down,"Becky Rooks, a young female rookie cop, experiences a loss of control during a routine traffic stop where she is assaulted and her life is spared because instead of fighting back she decided to play possum.",1.4,,,,2013-01-04,0.0,0.0,,Released,A routine traffic stop gone wrong,Officer Down,False,0.0,0.0,1.0,2013.0,officerdown,['Richard Bakewell']
False,/qkzxvOtg4qCL307erJnzaY03KSv.jpg,,0.0,"Action, Comedy, Science Fiction",,401061.0,tt4439102,en,Officer Downe,"A rookie cop is tasked with shadowing Officer Downe, a no-nonsense LAPD cop with regenerative powers, as he wages an ultra-violent war against the nefarious villains of Los Angeles.",15.016,/m2caCEdkXWIuNQsnrcfLD6BrioJ.jpg,"Man of Action Entertainment, Living Out Loud Films, Traverse Media, Blackmrkt Incorporated",United States of America,2016-11-18,0.0,88.0,English,Released,Protecting. Serving. Ass kicking.,Officer Downe,False,4.6,61.0,11.0,2016.0,officerdowne,['Shawn Crahan']
False,/k98zx90KvkGmGxJ7inYYmvSHdkV.jpg,,2500000.0,"Comedy, Horror, Action",,381237.0,tt6251024,en,Office Uprising,The compound of an arms manufacturer turns into a zombie nightmare when its workers are given the wrong formula.,19.977,/fcRAOCmDcFYivMNM5ink3OMMe0V.jpg,"Mind the GAP Productions, Lydiard Films, Rumble Riot Pictures",United States of America,2018-06-19,165623.0,88.0,English,Released,Work can be killer.,Office Uprising,False,5.3,207.0,6.0,2018.0,officeuprising,['Lin Oeding']
False,/wONHmd6x0UW6AV1DLzxlNwH9sQn.jpg,,0.0,"Thriller, History, Drama",https://www.ifcfilms.com/films/official-secrets,393624.0,tt5431890,en,Official Secrets,The true story of British intelligence whistleblower Katharine Gun who—prior to the 2003 Iraq invasion—leaked a top-secret NSA memo exposing a joint US-UK illegal spying operation against members of the UN Security Council. The memo proposed blackmailing member states into voting for war.,40.828,/lyCGqSkT3PqLYQXiWs4FCVJBAYW.jpg,"Clear Pictures Entertainment, Classified Films, Screen Yorkshire, Entertainment One, Sierra/Affinity, Entertainment One Features, The Mark Gordon Company","Canada, United Kingdom, United States of America",2019-08-30,0.0,112.0,"English, 普通话",Released,Nothing is more dangerous than the truth,Official Secrets,False,7.231,868.0,8.0,2019.0,officialsecrets,['Gavin Hood']
